peak,bg,p999,core_px,warm_px,core_energy,tail_px,core_rows,core_cols,asym,core_aspect,x_mm,peak_rm,peak_rs,bg_rm,bg_rs,p999_rm,p999_rs,core_px_rm,core_px_rs,warm_px_rm,warm_px_rs,core_energy_rm,core_energy_rs,tail_px_rm,tail_px_rs,core_rows_rm,core_rows_rs,core_cols_rm,core_cols_rs,asym_rm,asym_rs,core_aspect_rm,core_aspect_rs,track,sem_rough_h,sem_rough_v,sem_sd,sem_iqr,sem_dark_frac,sem_bright_frac,sem_level,sem_asym,sem_rough_h_rm,sem_rough_v_rm,sem_sd_rm,sem_iqr_rm,sem_dark_frac_rm,sem_bright_frac_rm,sem_level_rm,sem_asym_rm,width_mm,left_mm,right_mm,rise_mm,valid,centre_mm,edge_rough_L,edge_rough_R,waviness
2790.0,1177.0,2719.0,2430,6151,2854251.0,3721,56,57,3.8431456072659866,1.0178571428571428,84.3,2776.4,40.525300739167356,1172.0,19.455076458343953,2710.8002000000038,30.986990821956194,2441.0,54.75399528801476,6173.6,230.4925161474865,2869556.2,41369.34325318561,3732.6,186.7439423381659,55.6,0.5477225575051805,57.6,1.1401754250991318,6.480580113648574,2.1501151886519145,1.035974025974026,0.018023721274704644,8,0.23193772545821925,0.2810880320671186,0.9538909793975305,1.7049627531213933,0.0024355300859598855,0.08989971346704871,0.5246039240373518,0.11319905947392633,0.2338240299610658,0.28770790463665014,0.9630200786661082,1.7124570948933555,0.004372041148796052,0.10885089091598035,0.4908793860635221,0.08389383388713735,0.927806,0.613228,1.541034,0.009569953154240196,True,1.077131,0.0776086125736054,0.13084314607345696,0.10422587932353118
2766.0,1178.0,2698.0010000000184,2470,6090,2901252.0,3620,56,59,7.317123177610292,1.0535714285714286,84.5,2750.4,29.804362096846848,1164.2,14.652644812456527,2686.000400000007,30.380610597875968,2463.4,21.60555484128889,6229.4,165.28551055673117,2864597.4,50234.92362689415,3766.0,152.31546211727894,55.8,0.4472135954999755,58.0,0.7071067811865371,4.950606041447549,2.7266254956034697,1.0394805194805197,0.015177659879564428,8,0.25366762952443767,0.3119896069891831,0.9735262968155325,1.723698607551299,0.006415801614763552,0.09702998846597463,0.1498868354392434,0.08976180484077992,0.23133697849223367,0.28559854910741944,0.9393713121767895,1.600041968313923,0.007879456803635377,0.09099815175442405,0.35972840505418413,0.0843200320105792,0.8640940000000001,0.704814,1.5689080000000002,0.009648938523441897,True,1.1368610000000001,0.08576145965175722,0.12915772426920505,0.10745959196048113
2743.0,1166.0,2693.0,2464,6241,2859594.0,3777,56,58,4.591668712212454,1.0357142857142858,84.7,2747.8,31.14803364580117,1162.8,17.282939564784936,2683.000400000007,31.471963718519824,2456.4,15.693947878081621,6237.2,181.86725928544496,2851922.8,40147.46832242211,3780.8,183.45626181736128,56.2,0.4472135954999755,58.2,0.8366600265340663,3.7498909625635313,2.4399344392311426,1.0355889724310778,0.012630015542543543,8,0.22287116762582543,0.2772243601636563,0.9041261903714349,1.4239249366728122,0.01192528735632184,0.07916666666666666,0.35598123416820304,0.0669891820709074,0.22702734368303035,0.28162498808224384,0.890448655693065,1.4351664493307552,0.010274356423553066,0.06887091596407739,0.18735854429905427,0.07027646600648267,0.999482,0.541552,1.541034,0.008331147485294031,True,1.041293,0.08972080722775504,0.12981675332560122,0.10976878027667814
2710.0,1157.0,2637.0010000000184,2463,6156,2789170.0,3693,56,58,1.155615043735285,1.0357142857142858,84.9,2730.4,25.461735997373886,1154.2,19.05780679931478,2665.400600000011,30.907683515589312,2475.0,27.35872804060784,6304.0,202.4635769712648,2858058.2,42845.60624147925,3829.0,195.10638123854434,56.4,0.5477225575051805,58.4,0.547722557505151,4.5715417407949905,3.0855124295765997,1.0355263157894739,0.012740269389030575,8,0.2208146315643461,0.2769655126067514,0.8634099711413065,1.2553022468036632,0.018189630478372958,0.05886565454024635,0.0749434177196217,0.055922429817678865,0.22273021730060188,0.2782262392885844,0.8483641599254597,1.2852796138915121,0.01014567334542919,0.0599949159229974,0.05995473417569741,0.053532087663050884,0.8879860000000002,0.6411020000000001,1.5290880000000002,0.009153312907156791,True,1.0850950000000001,0.0888165358567873,0.03974390729659071,0.064280221576689
2730.0,1136.0,2668.0,2455,6548,2855347.0,4093,57,59,1.8419022719936395,1.0350877192982457,85.1,2726.8,19.816659657973766,1152.8,17.020575783445434,2663.400600000011,28.500577192397248,2469.6,31.012900541547886,6294.2,216.13583691743315,2841995.6,37299.728394451995,3824.6,201.15242976409758,56.6,0.5477225575051805,58.2,0.4472135954999393,3.9005626653780503,2.676916568819045,1.0283208020050127,0.009841282252026316,8,0.20584556424232328,0.2608574285845099,0.7572898407395203,1.067943702504609,0.01240553258234707,0.019392556680450593,-0.1686226898691488,0.025509853829120854,0.21372092003719004,0.26782700222815414,0.8571014253410796,1.2627965885756254,0.010429443331385598,0.07077844218145148,0.026230196201867652,0.04679453471392855,0.8163100000000001,0.7167600000000001,1.5330700000000002,0.010787413142346783,True,1.124915,0.08998551117596647,0.03709890730466324,0.06354220924031485
2703.0,1134.0,2631.0010000000184,2523,6485,2884928.0,3962,57,58,7.951399498423283,1.0175438596491229,85.3,2734.2,31.083757816582736,1153.2,17.426990560622016,2669.800600000011,38.60923853560981,2468.6,31.317726609700472,6288.8,218.12542263569202,2856663.0,55787.451837307366,3820.2,202.6886775328119,56.8,0.4472135954999755,58.0,0.7071067811865356,3.9636862383376306,2.700901321995908,1.0211779448621556,0.014829915116814866,8,0.2104520935460769,0.26409428809882135,0.7434685005595041,0.9555285759251766,0.0017921146953405018,0.04551971326164875,-0.11241512657943253,0.02947716775676737,0.21343604142072933,0.2677684255756058,0.8921663479577695,1.333992835409266,0.01241154482470754,0.08935832148905827,-0.04121887974579187,0.04798022469009241,0.9875360000000002,0.569426,1.5569620000000002,0.010680054300462719,True,1.0631940000000002,0.09800898468609899,0.037369903655214254,0.06768944417065662
2748.0,1171.0,2688.0010000000184,2443,6041,2820939.0,3598,57,58,3.9622278005255893,1.0175438596491229,85.5,2754.2,41.907039981367966,1159.2,23.252956801233008,2692.200600000011,46.504792229403954,2473.2,31.971862629505054,6282.2,223.57929242217233,2892628.8,59256.51257203628,3809.0,212.77100366356365,56.8,0.4472135954999755,58.2,0.836660026534065,5.152147017973796,2.4523166336749553,1.024749373433584,0.020334469508308257,8,0.20862114320737848,0.25999342168703166,1.0172126238936325,1.6112834809718664,0.00783465154454559,0.15094761975824503,-0.018735854429905423,0.056074040095168254,0.21689474381471427,0.2681355491930809,0.9334196855917641,1.4539023037606609,0.012336675456646639,0.11616934435503619,0.04121887974579199,0.048674073875791445,1.039302,0.5256240000000001,1.564926,0.0046991635213791405,True,1.0452750000000002,0.11078394772168026,0.03810331592919434,0.0744436318254373
2780.0,1168.0,2725.0,2459,6214,2932931.0,3755,57,57,4.907286577010356,1.0,85.7,2760.0,39.667366940597084,1164.2,19.382982226685556,2698.000600000011,44.497044849066896,2474.0,31.44837038703187,6229.8,169.99029384055794,2899610.6,55716.48553435416,3755.8,147.14176837322643,56.6,0.5477225575051805,57.8,0.836660026534065,6.238139095740263,1.7098251117147079,1.0213032581453634,0.019590849234656798,8,0.221446774543522,0.2769314769009149,1.0794508034548844,1.779906170841015,0.021835794822931555,0.17206606320470066,0.018735854429905423,0.07291763195172671,0.22070251604502875,0.2712073997803892,0.9819770216260137,1.6075363100858855,0.010072774742675091,0.15857118365117012,0.14613966455326236,0.05775353094449957,1.0154100000000001,0.5455340000000001,1.560944,0.0063371881455358894,True,1.053239,0.10706794879140996,0.03631349009941063,0.07169071944541029
2810.0,1187.0,2749.0010000000184,2486,6123,2968999.0,3637,56,59,7.097918941916114,1.0535714285714286,85.9,2778.0,25.069902273442835,1170.4,9.989994994994136,2717.6004000000075,24.855600984488824,2458.6,16.97939928265846,6189.0,105.7804329732075,2905133.4,55264.00909543114,3730.4,108.54860662394624,56.2,0.8366600265340858,57.8,0.836660026534065,5.00060143252268,2.2979204868775316,1.0287035771246298,0.02425021873310848,8,0.23810814353427062,0.27880113069412665,1.0696766593112794,1.8548495885606369,0.017815283638068447,0.19292076887013596,0.487132215177541,0.059391675746174044,0.2280815648049582,0.28055796763011376,1.0288416578338626,1.7874005126129773,0.00971435180360699,0.21781462717084712,0.34099255062427875,0.0523044744000362,0.800382,0.6729580000000001,1.47334,0.010880516592052629,True,1.0731490000000001,0.11437172162033753,0.04398262757043962,0.07917717459538857
2759.0,1161.0,2697.0,2459,6286,2890256.0,3827,56,57,7.271862660825972,1.0178571428571428,86.1,2794.8,27.923108709453757,1169.0,10.368220676664242,2732.8002000000038,25.459931268568884,2456.4,19.957454747535913,6268.4,115.46990950026445,2940903.2,43845.88394250816,3812.0,134.4098210697426,55.8,0.8366600265340858,57.8,0.836660026534065,5.807940038984656,2.53842842893449,1.0361038961038962,0.02560142654199045,8,0.22488442539389578,0.27621668152105155,1.0000765209107678,1.8361137341307314,0.0010860290124893336,0.23140175316112016,0.35598123416820304,0.07090713917266148,0.22999657001898113,0.2827340306927585,1.0043871793149273,1.7836533417269962,0.008179137320895145,0.23935361574694944,0.4683963607476357,0.0493036708138667,0.7247239999999999,0.7287060000000001,1.45343,0.011258151283334024,True,1.091068,0.12055665298273664,0.0439137483619879,0.08223520067236227
2793.0,1165.0,2729.0,2446,6281,2912542.0,3835,55,58,1.763711182335372,1.0545454545454545,86.3,2802.8,28.349603171825358,1164.6,14.673104647619992,2737.8004000000074,25.994455183756354,2469.4,36.43899010675162,6362.0,210.7332436992305,2974816.0,83647.78835988369,3892.6,197.641847795451,55.6,0.5477225575051805,58.2,0.836660026534065,6.556549904776864,2.749564943112873,1.0468181818181816,0.016197036370323412,8,0.24734733734572412,0.3108471273474438,0.9777916815987491,1.8548495885606369,0.0,0.3417369308600337,0.8618493037756495,0.002231885034450487,0.2259690479444524,0.27828839410831974,0.9724100828323667,1.7499288037531664,0.0040192782748695805,0.24489005884007314,0.5808114873270682,0.040777762561252304,0.8282560000000001,0.732688,1.560944,0.010274375931540847,True,1.146816,0.11835440388257626,0.04490376174887795,0.0816290828157271
2832.0,1164.0,2764.0,2432,6438,2999788.0,4006,55,58,7.998920832835466,1.0545454545454545,86.5,2784.0,47.24933861970949,1154.4,12.817956155331757,2718.8002000000038,44.14425897215165,2473.4,39.67114820622088,6450.0,174.7812919050528,2962219.8,89294.19918561279,3976.6,143.7577823980331,55.8,0.8366600265340858,58.0,0.7071067811865356,5.453162771900227,3.4862693709882415,1.0396126680337208,0.02000723869617992,8,0.21819616927749313,0.27087373700025535,0.8949402312989557,1.592547626541961,0.0001585791309863622,0.25864256263875673,0.618283196186879,0.04107002216432076,0.2166243907556166,0.2734548359205718,0.9559328719049883,1.7274457784372799,0.001406583415813534,0.2475954730169195,0.5770643164410871,0.03236173988585298,0.808346,0.75658,1.564926,0.010602119663484857,True,1.1607530000000001,0.11627539177659209,0.04410699271544132,0.0801911922460167
2820.0,1146.0,2750.0010000000184,2524,6682,3102495.0,4158,56,59,8.650335905971394,1.0535714285714286,86.7,2782.6,48.26800182315371,1155.8,14.04279174523384,2713.200200000004,49.09906720295656,2462.4,50.74248712863751,6403.0,246.70528976898584,2941169.4,118221.05416464484,3940.6,201.5199741961085,55.4,1.1401754250991452,58.2,0.4472135954999393,5.503282959234815,3.520584928790797,1.0508560542771068,0.020514478792204156,8,0.20130916417087835,0.25470329397872116,0.9195653210420811,1.6112834809718664,0.0010364995928037314,0.1997482786703191,0.5808114873270681,0.030288090688654762,0.21085254055135683,0.27059449825562926,0.8927900208530968,1.5588230885681313,0.0011893776133156673,0.22361251694349787,0.6445133923887466,0.012618892832378732,0.8879860000000002,0.65703,1.5450160000000002,0.009573932260884599,True,1.101023,0.10562983836776416,0.04366026158419112,0.07464504997597764
2716.0,1136.0,2654.0,2506,6563,2906018.0,4057,57,58,1.5809832775329304,1.0175438596491229,86.9,2763.4,60.6118800236387,1156.4,14.587666023048621,2695.6002000000035,57.134290931109,2464.8,50.05197298808452,6333.2,326.36283489392486,2909428.0,145895.45710370797,3868.4,292.8059084103329,55.6,1.1401754250991452,58.2,0.4472135954999393,6.641413057115836,2.868958148553767,1.0470898205108732,0.02137822640809779,8,0.19138485759009152,0.25463333975538704,0.9872906046743882,1.7424344619812042,0.004751809342788215,0.206447839754368,0.4683963607476356,0.017311562369177413,0.19896779503662182,0.25940309854763455,0.8145734189467111,1.3527286898391715,0.0011893776133156673,0.168888148974662,0.6107888544149169,-0.0007977814280284545,0.907896,0.541552,1.449448,0.006783789199330564,True,0.9955,0.10802628323884879,0.044393658610211384,0.07620997092453008
2752.0,1168.0,2669.0,2404,6051,2785004.0,3647,54,58,7.52246359749891,1.0740740740740742,87.1,2743.6,47.31067532809032,1151.2,15.786069808537134,2675.200200000004,43.08987584341348,2471.8,46.64975884181976,6335.4,327.2816829582726,2882643.0,137193.0538638888,3863.6,290.1711563887773,56.0,1.2247448713915956,58.2,0.4472135954999393,5.912083511067069,2.900922692402087,1.0396895015316068,0.024349886944478993,8,0.1960251743725971,0.2619149931963388,0.6843622656513101,0.9930002847849875,0.0,0.1114869727940118,0.6932266139065006,-0.02780709609470977,0.1842736863320063,0.23891877079276128,0.7688178982400216,1.2263337334158864,0.001224257696468948,0.12441658039505739,0.4669551411761045,-0.009266456266936523,0.9755900000000001,0.5455340000000001,1.5211240000000001,0.00648521451410608,True,1.0333290000000002,0.11096596155938986,0.04245165835158851,0.07670880995548918
2697.0,1168.0,2641.0,2458,5932,2753835.0,3474,56,58,7.4543616717404735,1.0357142857142858,87.3,2735.2,31.411781229340914,1153.8,15.786069808537134,2665.4002000000037,22.457021178251413,2444.8,47.934330077721405,6244.4,263.9446911760099,2826736.6,61005.96037519525,3799.6,239.94853614890056,55.6,1.5165750888103156,58.0,0.0,5.723139387205701,2.701927113716402,1.043790030632136,0.028623361144803742,8,0.18792360977204903,0.2548901288074703,0.5867086720668202,0.8243775949158385,0.0,0.06811509101585438,0.6932266139065006,-0.06485148626758544,0.1749869012704766,0.22560628586472076,0.7248030356374697,1.1098831920361665,0.001405133352706649,0.09021791933324638,0.3529546730679876,-0.015182253393890968,1.011428,0.5455340000000001,1.5569620000000002,0.008392396806775872,True,1.0512480000000002,0.11394492699545682,0.03484275857046902,0.07439384278296292
2733.0,1138.0,2662.0,2467,6449,2865863.0,3982,57,58,4.352273102591635,1.0175438596491229,87.5,2740.6,29.551649700143226,1156.6,12.798437404621223,2671.8002000000038,22.950263619409107,2453.4,63.11339002145225,6221.8,232.85124006540994,2853776.6,112858.1314806332,3768.4,205.82832652480133,55.4,1.3416407864998803,58.2,0.4472135954999393,6.335539066514089,1.6834308066857762,1.050995544416597,0.024619120225905396,8,0.1447256257544154,0.1684520982258889,0.6661626277655079,0.9605728444255357,0.00033297954675276493,0.036284719740733634,-0.10088537000718305,-0.0012733520302195753,0.16454447869026526,0.20511052635081506,0.6456786347138046,0.9533667465678798,0.00045477148414900585,0.05072036492830197,0.27484057229099734,-0.010112322315828528,0.9795720000000001,0.569426,1.548998,0.009734920683744576,True,1.059212,0.10682398577847571,0.03658636415934212,0.07170517496890891
2778.0,1159.0,2701.0010000000184,2389,6227,2822963.0,3838,54,58,7.705615286664555,1.0740740740740742,87.7,2728.2,35.89846793388226,1152.0,11.76860229594013,2663.8004000000074,30.044986275585593,2472.8,58.89991511029489,6283.6,216.62709895116802,2862814.0,107663.90805186244,3810.8,196.17772554497674,55.8,1.0954451150103406,58.2,0.4472135954999393,4.917246523549958,2.9467257150343333,1.0433235867446393,0.021395139556478433,8,0.15487523886323007,0.18814086933851887,0.6994910080293217,1.0290307740732672,0.0019408778739922366,0.02875497336126416,0.010809146786483897,0.0007091050538825389,0.15255571108339727,0.18351710518506578,0.6334724107191516,0.9623023079113731,0.00045477148414900585,0.03025822130477171,0.11544168767964809,0.008679167136637429,1.011428,0.5335880000000001,1.5450160000000002,0.007033490061651312,True,1.0393020000000002,0.09320385816906926,0.03633333245382254,0.0647685953114459
2743.0,1150.0,2686.0,2549,6450,3041218.0,3901,56,59,4.642981674074872,1.0535714285714286,87.9,2746.4,39.05508929704263,1151.6,11.104053313993397,2680.400600000011,36.528159005077505,2473.2,58.780949294817816,6356.6,96.98092595969122,2895922.8,89733.32990700775,3883.4,60.91223194072111,55.8,1.0954451150103406,58.0,0.7071067811865356,3.8324391959945645,2.7724581818689003,1.0397521581732108,0.024278955797486252,8,0.13917274468903465,0.15215454218585847,0.5916686000560635,0.9598522346397702,0.0,0.00896006772964583,0.07782585686268406,0.0426612177594896,0.14542774074807488,0.1659765178758071,0.6489791452446736,1.020527578601233,0.00045477148414900585,0.019062524580573458,-0.038768806474188844,0.03205207850424715,0.8402020000000001,0.7287060000000001,1.5689080000000002,0.008435889164240234,True,1.1488070000000001,0.09884376690110498,0.03727334542538399,0.0680585561632445
2690.0,1145.0,2629.0010000000184,2501,6360,2830191.0,3859,56,58,0.4310008826782485,1.0357142857142858,88.1,2736.0,49.13756200708347,1158.2,10.802777420645487,2670.8008000000145,47.29368245548199,2487.2,64.9476712438556,6260.4,182.90790032144344,2895435.2,89943.88340070655,3773.2,193.0445544427508,55.8,1.0954451150103406,58.0,0.7071067811865356,4.7275398864245215,3.585499940316915,1.039752158173211,0.024278955797486252,8,0.1360813363382573,0.15394788736759227,0.6233311456780449,1.0376780915024542,0.0,0.009176254676360556,-0.10376780915024542,0.06615035116762003,0.15175867677841967,0.17170608228013987,0.6544744119733601,1.0515137993891535,0.00038817557479845286,0.015956950302011594,0.02291539118734593,0.04938946195449784,0.7924180000000002,0.700832,1.4932500000000002,0.010382659597808847,True,1.0970410000000002,0.09833935051239653,0.04188075609632653,0.07011005330436153
2788.0,1166.0,2724.0010000000184,2460,6297,2919379.0,3837,56,57,2.0303250339635124,1.0178571428571428,88.3,2729.8,44.22329702769765,1154.4,13.464768843170251,2666.000600000011,44.60363774738354,2499.0,44.91658936295087,6300.2,195.06973112197366,2905104.0,82495.65206724468,3801.2,213.82750056996923,56.2,0.44721359549998047,57.8,0.836660026534065,3.7247413551107877,3.2276632724436785,1.0285087719298247,0.016024979656463753,8,0.152283758095437,0.16718719226117706,0.6642423446944299,1.1155039483651383,0.0,0.01213660739486311,-0.07782585686268406,0.05201307057046316,0.15746072972411343,0.17699931181432105,0.6522124164491887,1.0739968247050402,0.0,0.014270594681342985,0.07263746640517185,0.06388503148434724,0.9994820000000001,0.5335880000000001,1.5330700000000002,0.006386607589519713,True,1.0333290000000002,0.08695824726384489,0.04974675598669718,0.06835250162527104
2681.0,1171.0,2614.0010000000184,2537,5968,2863425.0,3431,57,58,8.827776554741423,1.0175438596491229,88.5,2738.0,50.621141828291194,1151.6,15.852444606432403,2670.800600000011,48.42186799680169,2485.0,35.31996602489804,6345.0,254.68608128439033,2895025.8,62321.12722985598,3860.0,278.71132018631783,56.2,0.44721359549998047,57.8,0.836660026534065,4.198626251361816,3.5536594125592,1.0285087719298245,0.016024979656463753,8,0.17638030590613943,0.19709992024755274,0.6936389614089409,1.1155039483651383,0.0,0.020756848347924316,0.20753561830049083,0.08541356522103388,0.16767021374123361,0.19099602223373194,0.6833336619756827,1.1362575101951875,0.0,0.017619098011561255,0.10376780915024549,0.07735235395520354,0.9955000000000002,0.573408,1.5689080000000002,0.008174705455376768,True,1.071158,0.08897382666380034,0.04925754631322993,0.06911568648851513
2747.0,1140.0,2677.0,2448,6426,2871307.0,3978,56,57,2.691622630095881,1.0178571428571428,88.7,2768.4,59.45838881099933,1160.2,21.890637268019578,2699.4004000000073,58.70067802248581,2468.0,44.860896112315366,6287.8,281.21024163426034,2912988.4,50849.71924012856,3819.8,293.0199651900877,56.2,0.44721359549998047,57.8,0.836660026534065,5.4508642370806655,2.945180143607136,1.0285087719298247,0.016024979656463753,8,0.18338550359169875,0.21460701700942472,0.6881810304084642,1.1414459006526996,0.0,0.020323195257921107,0.25941952287561354,0.07318695270312958,0.1782163137025135,0.2057685154847099,0.7202565729634123,1.1985181956853346,0.0,0.022189942744413875,0.18159366601292953,0.0869397475043839,1.0074459999999998,0.5455340000000001,1.55298,0.009568737259849858,True,1.049257,0.0942833152323357,0.05541343895482387,0.07484837709357978
2784.0,1136.0,2710.0,2479,6674,2990827.0,4195,56,59,7.012406155330013,1.0535714285714286,88.9,2766.8,58.90415944566199,1157.6,21.801376103356585,2697.8004000000074,57.96694920641852,2473.2,45.20730029541637,6314.8,288.6956875327359,2922247.0,56233.64063885513,3841.6,298.6206623795484,56.2,0.44721359549998047,58.0,0.7071067811865356,5.742095820013317,2.5705529825832305,1.0320802005012533,0.015015713509123263,8,0.19022016477463552,0.22213809428291287,0.747274827688533,1.2711556620905062,0.0,0.025702584380737185,0.2334775705880522,0.10999783011377114,0.1851163514023201,0.21758870257876867,0.7410792001883622,1.2296485384304081,0.0,0.02536521793493039,0.22828918013054,0.09023856320941613,0.75658,0.744634,1.501214,0.010645256031800998,True,1.122924,0.09357892551210442,0.07139388926231703,0.08248640738721072
2842.0,1188.0,2772.0,2416,6074,2920004.0,3658,56,58,6.692190811272496,1.0357142857142858,89.1,2790.2,34.47027705139554,1156.4,21.030929603800374,2720.4004000000073,34.34095368943804,2451.0,31.0966236109316,6358.0,234.99361693458627,2925457.2,52360.99023796153,3907.0,208.39145855816696,55.8,0.44721359549998047,58.0,0.7071067811865356,4.587717508602431,2.089397467040544,1.0394805194805194,0.015177659879564499,8,0.1888118361446568,0.22781035362248203,0.8079457006166935,1.3489815189531904,0.0,0.032030478340623676,0.2853614751631749,0.11408731891352172,0.18838315960566146,0.22544611853133523,0.7681133304542482,1.2970976143780677,0.0,0.02913366191678902,0.21791239921551542,0.09391585396582725,0.6530480000000001,0.7645440000000001,1.4175920000000002,0.011246201452738497,True,1.0910680000000001,0.08261788569553195,0.070773360830188,0.07669562326285997
2780.0,1153.0,2716.0010000000184,2486,6432,2965672.0,3946,56,58,3.4864829486267737,1.0357142857142858,89.3,2806.2,27.20661684223104,1160.2,18.939376969689537,2735.4004000000073,26.01511292114362,2448.6,31.840226129849462,6358.4,235.13995832269572,2945733.8,45303.65297853917,3909.8,209.6740327269932,55.8,0.44721359549998047,58.2,0.4472135954999393,5.8288517537999684,2.4868417990777796,1.0430519480519482,0.010053407726492386,8,0.18678394659447,0.22628812773147103,0.7683554808191793,1.2711556620905062,0.0,0.028012983347445668,0.15565171372536812,0.06850714909562433,0.19220248666324888,0.23296848629923153,0.8060834672659108,1.3541699094107025,0.0,0.038431579426290774,0.171216885097905,0.1046476875300681,0.7446340000000001,0.688886,1.4335200000000001,0.011975944770994146,True,1.0612030000000001,0.07821361645647121,0.07585398825638628,0.07703380235642875
2798.0,1165.0,2727.0010000000184,2426,6184,2879476.0,3758,55,58,3.0558849976869915,1.0545454545454545,89.5,2805.2,28.296642910422594,1165.0,13.546217184144291,2733.2004000000074,28.994625369193788,2432.0,33.615472627942445,6275.2,155.74723111503155,2914761.2,57942.183348575185,3843.2,136.58404006325276,55.6,0.5477225575051846,57.8,0.4472135954999393,5.346912697785292,2.4330445278834243,1.0396103896103897,0.008353688526144924,8,0.19271434692284625,0.23638700001038562,0.8288096127383707,1.4527493281034358,0.0,0.03959906825721748,0.15565171372536812,0.10380001900308944,0.19460353317573875,0.2373018705232628,0.8474631231114165,1.4268073758158744,0.0,0.04926112750354633,0.07263746640517185,0.11492051245898076,0.979572,0.561462,1.541034,0.010033891829961866,True,1.051248,0.0758558885730039,0.07676073213824884,0.07630831035562638
2827.0,1159.0,2752.0,2436,6428,2972690.0,3992,56,58,8.89729385608357,1.0357142857142858,89.7,2784.4,32.40833226193487,1158.6,4.505552130428191,2714.8004000000074,27.36250537323356,2435.4,32.43146620182239,6326.6,107.76270226752419,2899654.2,65577.40774992487,3891.2,89.16950151257012,55.4,0.5477225575051846,57.8,0.4472135954999393,5.1516806745956085,2.335311535841608,1.0433766233766235,0.010199147061189994,8,0.2024821388796358,0.2522188558489062,0.8780317144667781,1.4268073758158746,0.0,0.06681278280542986,0.025941952287561354,0.12684612052433386,0.19365727604157768,0.2366127642044324,0.886742062875056,1.4812854756197535,0.0,0.06018676430240373,-0.0933910282352208,0.11643385473817203,1.0193919999999999,0.5455340000000001,1.564926,0.00783829624788375,True,1.0552300000000001,0.07754171819607807,0.07662540459142769,0.07708356139375289
2779.0,1160.0,2699.0,2396,6258,2835964.0,3862,55,57,4.60271087525663,1.0363636363636364,89.9,2780.0,34.576003239240485,1163.0,7.449832212876084,2709.4004000000073,29.6361029877426,2429.4,21.74396467988183,6241.0,160.29348084061021,2876515.0,56200.63697147845,3811.6,169.48982270331229,55.2,0.44721359549998047,57.8,0.4472135954999393,6.06555562428792,2.4135162870160465,1.0471428571428572,0.010139023503519392,8,0.202225397337085,0.24380501540306918,0.9541731069160609,1.6343429941163654,0.0,0.07985032476701497,-0.25941952287561354,0.16136195475833454,0.18607426145470268,0.2270946034127085,0.9492355761239093,1.6161836275150727,0.0,0.07465757248892815,-0.2542311324181012,0.12095322170465302,0.9676260000000001,0.605264,1.5728900000000001,0.009516696483298275,True,1.089077,0.08024046631469677,0.07651810054621055,0.07837928343045367
2738.0,1156.0,2680.0,2433,6331,2844469.0,3898,55,58,5.716030695324078,1.0545454545454545,90.1,2761.6,45.39052764619472,1156.6,15.109599597606996,2692.0002000000036,40.32987106599874,2429.0,21.840329667840376,6301.2,187.7117471017706,2860541.4,65696.62477479273,3872.2,197.40364738271742,55.0,0.7071067811865617,58.0,0.7071067811865356,6.851672868021654,1.732073187929596,1.0547522847522846,0.02308983678942979,8,0.18408055047385136,0.2243648220283301,1.0043403994348912,1.6213720179725848,0.0,0.08665866233491065,-0.5447809980387884,0.12165403030947798,0.1878268034181458,0.22815685293521795,1.0161828373954707,1.7355166080378546,5.658108777141796e-05,0.09956893501684669,-0.33724537973829755,0.1315416660036159,0.780472,0.65703,1.437502,0.011370526002502448,True,1.047266,0.07297744025656137,0.10316517322042354,0.08807130673849245
2758.0,1175.0,2689.0010000000184,2456,6004,2849976.0,3548,55,58,8.05585769708833,1.0545454545454545,90.3,2750.2,29.089517012146594,1161.0,18.74833325925282,2683.6002000000035,26.819819167924287,2434.2,26.51791847034661,6227.0,198.0971983648408,2850085.4,43944.53074957005,3792.8,216.1242698079053,55.0,0.7071067811865617,58.2,0.836660026534065,7.231397172087613,2.379697518388169,1.0583237133237131,0.020662379797562847,8,0.14886887366009496,0.17869732377285136,1.0808230470634461,1.9456464215671017,0.0,0.10036702428006776,-0.6485488071890338,0.09110398392802932,0.19838595491117306,0.2395103339130996,1.0849981866060436,1.9222986645082965,7.070538155672868e-05,0.1350199377777946,-0.23347757058805216,0.14950346336648163,0.9556800000000001,0.581372,1.537052,0.00472358750886008,True,1.059212,0.05814265453864298,0.12289428164727602,0.09051846809295949
2706.0,1133.0,2640.0,2424,6485,2799608.0,4061,54,59,6.986471216355661,1.0925925925925926,90.5,2752.8,32.66802718255209,1161.4,18.74299869284543,2689.0002000000036,32.756678711372885,2459.4,38.364045667785746,6255.2,213.08261308703507,2892249.0,96599.40452714969,3795.8,217.42515953771368,55.2,0.8366600265340871,58.6,0.547722557505149,8.211035049280934,2.005869006713877,1.0617652717652717,0.017239876473860636,8,0.20147705674006197,0.24169824762293302,1.1635459190961774,2.049414230717347,0.00028290543885706204,0.16415588089681024,-0.25941952287561354,0.15674224049790364,0.2059205133586189,0.24983933326526436,1.1447765124120384,2.0883271591486894,7.070538155672868e-05,0.17691337430807116,-0.020753561830049016,0.1565700283591221,0.8003820000000001,0.605264,1.4056460000000002,0.006498229454781568,True,1.005455,0.05312650630335087,0.12584975685951882,0.08948813158143484
